track_id,artist_name,track_title,track_genre_top
42851,Waylon Thornton and the Heavy Hands,Manson Halloween,Rock
42911,Phemale,MEDICAL SEX,Pop
42914,Phemale,BLOWN,Pop
42915,Phemale,FACE FARM,Pop
42966,Cave Bears,Kids,Experimental
42984,Cave Bears,Lamp Happy Camp,Experimental
43016,Huun Huur Tu,[conclusion],International
43018,Huun Huur Tu,Oske Cherde,International
43019,Huun Huur Tu,[interview],International
43020,Huun Huur Tu,Sygyt,International
43021,Huun Huur Tu,[interview],International
43022,Huun Huur Tu,Kongurri,International
43023,Huun Huur Tu,[interview],International
43024,Huun Huur Tu,Kargyraa,International
43025,Huun Huur Tu,[interview],International
43026,Huun Huur Tu,Chyraa Khoor,International
43027,Huun Huur Tu,[interview],International
43028,Huun Huur Tu,Samagaldai,International
43029,Huun Huur Tu,[interview],International
43030,Huun Huur Tu,"Yzhelen Gis, Dorteleen Gis",International
43063,Chuck Bettis,nature prevails,Experimental
43172,Kiran Ahluwalia,Koka,International
43173,Kiran Ahluwalia,Meri Gori Gori,International
43516,Eastern Watershed Klezmer Quartet,Varshaver,International
43517,Eastern Watershed Klezmer Quartet,Heifitz' Frailach,International
43518,Eastern Watershed Klezmer Quartet,Dance Medley,International
43519,Eastern Watershed Klezmer Quartet,"Play It Again, Dave",International
43520,Eastern Watershed Klezmer Quartet,Der Heyser Bulgar,International
43521,Eastern Watershed Klezmer Quartet,Sammy's Medley,International
43533,MWE,Halay,International
43534,MWE,Ayabibi,International
43535,MWE,Sirtos (from Yiannitsa),International
43536,MWE,Suleyman Aga,International
43585,Rozsa has become... Madárka,Rumelaj,International
43586,Rozsa has become... Madárka,Nacht en gan Eden,International
43587,Rozsa has become... Madárka,Arrol Alol,International
43588,Rozsa has become... Madárka,L'chaim,International
43589,Rozsa has become... Madárka,Bubamara,International
43590,Rozsa has become... Madárka,Vlasko,International
43592,Gipsyork,Am Pistol,International
43593,Gipsyork,Auzi Mama,International
43594,Gipsyork,"Liberte, Egalite, Fraternite, et Deportez (speech)",International
43595,Gipsyork,Intr-o Zi La Poarta Mea,International
43596,Gipsyork,Hora,International
43598,Rozsa has become... Madárka,Amari szi Amari,International
43599,Rozsa has become... Madárka,Goldenshteyn,International
43600,Rozsa has become... Madárka,"Repülj Madar, Repülj",International
43608,Prince Rama,15 minute exorcise (excerpt),Experimental
43621,Kreamy 'Lectric Santa,Sickly Sweet 1 (unfettered),Folk
43623,Kreamy 'Lectric Santa,Steak and Acid/Claudette colbert,Folk
43691,Eok,Nirvana,Experimental
43695,MWE,Halay,International
43696,MWE,Los Bilbilicos,International
43697,MWE,Süleyman Ağa,International
43698,MWE,Syrtos,International
43699,MWE,Varshaver,International
43761,Kreamy 'Lectric Santa,Me so horny 2,Folk
43765,Ansambl Mastika,Nova Zemja,International
43766,Ansambl Mastika,Memede Zlatna Ptica,International
43767,Ansambl Mastika,Pesna bez Zborovi/More Tri Godini,International
43768,Ansambl Mastika,Franklin'in Karsilamasi,International
43773,Bird Names,Phantoms & Fortunes,Pop
43796,Kreamy 'Lectric Santa,Sun explosion.mp3,Folk
43842,Kreamy 'Lectric Santa,Dark dark darkest space w Ian-Chris,Folk
43843,Kreamy 'Lectric Santa,Sickly Brazil,Folk
43844,Katrah-Quey,swimming in random thrift store items,Hip-Hop
43856,Chicken Jones,raiz latina,Hip-Hop
43857,Akathasquid,fuckthatpimptalking,Hip-Hop
43858,This One,tell me how,Hip-Hop
43859,Katrah-Quey ft. dj Alekzander,tameka method (pt.1),Hip-Hop
43860,This One,20 years,Hip-Hop
43861,Akathasquid,loosemarbles,Hip-Hop
43863,This One,western chow yun-fat,Hip-Hop
43865,This One,up north,Hip-Hop
43866,Katrah-Quey,contemplate jat,Hip-Hop
43867,Chicken Jones,one last try,Hip-Hop
43868,Akathasquid,ididntknow,Hip-Hop
43869,Chicken Jones,as jimmy used to say,Hip-Hop
43883,Myo,crickets,Experimental
43886,Myo,gunfight at natural history museum,Experimental
43899,The Duo,04 The Duo ft DJ BrerRabbit - 70s Comic Interlude Pt.2,Hip-Hop
43911,This One,fresh handmade,Hip-Hop
43962,James Beaudreau,At the Foothills,Folk
43965,James Beaudreau,American Gothic,Folk
44092,8 Bit Weapon,Future Paths,Electronic
44110,Messages,Indian Landmark,Experimental
44169,Morgan Craft,Absence of Day and Night 1,Experimental
44236,Joey Ripps,With Me (Instrumental),Hip-Hop
44342,Ambient Fabric,The Path,Experimental
44347,Clutter,Lanternhouse II,Experimental
44354,Graham Dunning,British Steam,Experimental
44355,Gurdonark,Library,Experimental
44777,Least Carpet,Old Wedding Song,Folk
44778,Charlie Boraley,In My Mind There Is a Monster,Experimental
44779,Giovanni Cipolla,Monsters,Experimental
44780,Joanna Sandsmark,When Monsters Want to Dance,Experimental
44781,Logan Whitehurst and The Jr. Science Club,(She's) Ten Feet Tall,Experimental
44782,Dorothy's Magic Bag,Monster,Experimental
44791,Michael House,Wonder World,Experimental
44792,The Moot,Spaceman,Experimental
44793,Cryptacize,Cosmic Sing-a-Long (live at WFMU),Experimental
44794,Charlie Burgess,The Great Big Ice Cream Sundae From Outer Space,Experimental
44795,René Vis,Space Machine,Experimental
44796,Flo and Eline,Reizen Naar de Maan (Traveling to the Moon),Experimental
44797,Archbishop Jason Polland,I Came From the Coldest Star,Experimental
44798,"Miller, Schletty, Thomas, and Gómez",Lighten Up Now,Experimental
44799,Paza Rahm,Spacespagetti (stoleyourburgermix),Experimental
44800,Aleksi Eeben,Avaruusmiehen Pieni Askel (Spaceman's Small Step),Experimental
44801,Rushjet1,The Voyage,Experimental
44802,8-Bit Ninjas,Shiny Spaceship,Experimental
44803,W!zardK!d,Spaceship Ride Through the Kitchen,Experimental
44804,Anamanaguchi,Helix Nebula,Experimental
44805,Monk Turner + Fascinoma,Start Again,Pop
44806,Monk Turner + Fascinoma,Letter to the Los Angeleans [BEFORE],Pop
44809,Monk Turner + Fascinoma,Everything Already,Pop
44820,Black Bear Combo,Rhumbus,International
44821,Black Bear Combo,Otrov,International
44822,Black Bear Combo,Watchyerstep,International
44823,Black Bear Combo,Black Bear Kolo,International
44848,Sunslide,Field Piano 1,Experimental
44849,Sunslide,Field Piano 2,Experimental
44850,Sunslide,Field Piano 3,Experimental
44851,Sunslide,Field Piano 4,Experimental
44853,Sunslide,Field Piano 6,Experimental
44854,Sunslide,Field Piano 7,Experimental
44917,Apache Dropout,I'm So Glad,Rock
44918,Apache Dropout,Teenager,Rock
44946,arsonist,Hot salsa trip,International
44947,SONGO 21,La Mujer de Antonio,International
44948,SONGO 21,Donde Estabas-tu ?,International
44949,SONGO 21,Fallaste al sacar tu cuenta,International
44950,SONGO 21,Amor Y Felicidad,International
44951,SONGO 21,De Cuba,International
44952,SONGO 21,Opening para Songo 21,International
45055,I Drug Moy Gruzovik...,Pesnya Marka,Rock
45099,Rolemusic,Spell,Electronic
45100,Rolemusic,Leafless Quince Tree,Electronic
45101,Rolemusic,Straw Fields,Electronic
45102,Rolemusic,Yellow Dust,Electronic
45103,Rolemusic,Poppies,Electronic
45119,Phemale,BETTER SCIENCE,Pop
45122,Phemale,SPACEBRAIN,Pop
45125,Phemale,ONLYGIRL,Pop
45126,Phemale,TAJ'S THEME,Pop
45127,Phemale,MUD BUDDIES,Pop
45128,Phemale,HHHHOTEL,Pop
45149,Nisiru,Magyar Skweeast,Electronic
45150,Michael Kelso,Suffer,Electronic
45151,Burning Boy,Vychovaj Ma,Electronic
45152,DrGy,Million Flutes And One Drunken Shepherd,Electronic
45153,Foolk,Green Deli,Electronic
45154,Influenza,101010W,Electronic
45335,Baby Jazz,Billy Ocean,Pop
45387,Blear Moon,Come Fly With Me,Instrumental
45388,Blear Moon,I'm Not Ready Right Now,Instrumental
45389,Blear Moon,Nort rv.,Instrumental
45390,Blear Moon,Le Banc Dans Le Bois,Instrumental
45391,Blear Moon,Like Summer Tempests Came His Tears,Instrumental
45392,Blear Moon,Intracellularisan,Instrumental
45393,Blear Moon,Le dernier,Instrumental
45474,Original Innocence,Born From Above,Rock
45475,Original Innocence,Jungle Law,Rock
45508,2NRO8OT,Play (Intro),Electronic
45513,Plusplus,Oh mary what have you done,Folk
45514,Plusplus,Evils,Folk
45515,Plusplus,Broken boiler,Folk
45516,Plusplus,We wont be mowing today,Folk
45517,Plusplus,Tip toes,Folk
45518,Plusplus,Chicago,Folk
45519,Plusplus,Swimmer,Folk
45520,Plusplus,Sisters,Folk
45521,Plusplus,Rivers,Folk
45522,Plusplus,Windings,Folk
45523,Plusplus,North bank upper,Folk
45934,Rune Martinsen,Melancholic Depression,Experimental
45941,Vladimír Hirsch,Soul Eater Codex,Experimental
46024,Obits,Beggin' Dogs,Rock
46043,Ergo Phizmiz,Florence and the Machine,Experimental
46058,The Noisettes,Scene From A Forest Height,Experimental
46068,Catalyst Fantasy,378,Experimental
46078,Ki Jarot,Jogja Istimewa,Hip-Hop
46079,Zoo,Bambu Runcing,Experimental
46157,Antiphon,over and under,Electronic
46158,Earsmack,slow motion,Electronic
46159,Erin Dingle,All Tremors Cease (lokey's imminent revision),Electronic
46160,Poorpot,kaze no tani no naushika,Electronic
46161,BinauralDiaries,Rain on umbrella,Experimental
46162,BinauralDiaries,Ueno Bells of Time,Experimental
46238,Amil Byleckie,chill goth alternative freak,Experimental
46241,Amil Byleckie,"hi, meet my meat",Experimental
46525,Doyeq,Ballet In A Box,Instrumental
46611,Monster Rally,Island on Fire,Experimental
46711,Antoine Beuger,keine fernen mehr II 1,Experimental
46717,Eva-Maria Houben,three lullabies 3,Experimental
46718,Eva-Maria Houben,three lullabies 1,Experimental
46720,Eva-Maria Houben,three lullabies 2,Experimental
46726,13adluck & uh-oh,Believe In Me (Reprise),Hip-Hop
46732,Moon & Sun,Where The Wild Things Are,Pop
46733,KASHKA,Hands In,Pop
46736,Palloc,Out of Time,Pop
46839,Monk Turner,"Get up, Do Your Thing",Pop
46840,Monk Turner,Wave a White Flag (Surrender),Pop
46841,Monk Turner,All the Time,Pop
46842,Monk Turner,I Can't Without You,Pop
46844,Monk Turner,If She Gives You Her Heart,Pop
46846,Monk Turner,Valentines Day Directions for the Lonely,Pop
46854,Monk Turner,Halloween Night,Pop
46855,Monk Turner,Turkey Time,Pop
46928,Monk Turner,Living Country Song,Pop
46930,Monk Turner,Ride my Bike,Pop
47032,Waylon Thornton and the Heavy Hands,Amazing Grace,Rock
47068,Eric Skiff,A Night Of Dizzy Spells,Electronic
47069,Eric Skiff,Underclocked (underunderclocked mix),Electronic
47070,Eric Skiff,Chibi Ninja,Electronic
47071,Eric Skiff,All of Us,Electronic
47072,Eric Skiff,Come and Find Me,Electronic
47073,Eric Skiff,Searching,Electronic
47074,Eric Skiff,We're the Resistors,Electronic
47075,Eric Skiff,Ascending,Electronic
47076,Eric Skiff,Come and Find Me - B mix,Electronic
47077,Eric Skiff,Arpanauts,Electronic
47100,Manuel J Grotesk,02 Le bon dieu et les filles hippies,Pop
47192,Asian Women on the Telephone,Intro,Experimental
47193,Asian Women on the Telephone,Cosmic Strip,Experimental
47194,Asian Women on the Telephone,Chrome Weels,Experimental
47195,Asian Women on the Telephone,Spaceman,Experimental
47196,Asian Women on the Telephone,Come on Devil,Experimental
47197,Asian Women on the Telephone,I'm Dumb,Experimental
47198,Asian Women on the Telephone,Indian Lullaby,Experimental
47199,Asian Women on the Telephone,Little Colibriy,Experimental
47200,Asian Women on the Telephone,Horror Sympony,Experimental
47201,Asian Women on the Telephone,Michalych Gas Tank,Experimental
47202,Asian Women on the Telephone,Dancing Africa,Experimental
47260,Ghostly Dust Machine,Ode To A Baby Snowstorm,Electronic
47471,Elks,Weed Wolf,Rock
47506,Virgin of the Birds,Let Me Be Your Bride,Folk
47510,The Whines,Vacation,Rock
47526,Bare Wires,Romantic Girl,Rock
47628,Clever Elsa,A Promise,Folk
47657,Haute Culture,Post,Electronic
47658,Haute Culture,Chordial,Electronic
47659,Haute Culture,Erinnerung (snippet Nina Simone),Electronic
47660,Haute Culture,Gladias,Electronic
47661,Onda bidón,una vez mas,Folk
47662,Onda bidón,alexandra,Folk
47663,Onda bidón,me aborrezco cada vez que llego tarde,Folk
47665,Berlinist,My Darling Grace,Pop
47666,Berlinist,No Love Song,Pop
47670,Shady Action,In Jest,Pop
47671,Shady Action,The Topic of Flooding,Pop
47707,Blue Sausage Infant,Comtrex,Experimental
47826,Lezet,Extended Piano Piece 2 (Folk),Experimental
47835,Révolution Musicale,He Wears Clogs For All Time,Pop
47865,Zachary Cale,The Wedding Party,Folk
47868,Zachary Cale,All To Order,Folk
47894,Superhumanoids,Palm Springs,Pop
47895,Superhumanoids,Malta,Pop
47896,Superhumanoids,Mirrors,Pop
47897,Superhumanoids,An Island,Pop
47916,Dumbo Gets Mad,Plumy Tale,Rock
47921,Dumbo Gets Mad,Eclectic Prawn,Rock
48015,Spy Over There,The Ocean,Rock
48042,Delphine Dora,Morning Sun,Experimental
48043,Delphine Dora,The Road To Unknown,Experimental
48044,Delphine Dora,The Violence Of The Storm,Experimental
48046,Delphine Dora,Meditations on Landscape,Experimental
48269,.RR,RReplay,Experimental
48293,Goto80,aaf,Electronic
48307,Ambient Fabric,Intrigue,Experimental
48317,Gurdonark,Starling,Experimental
48367,Cloudkicker,What It Is Impossible Not to Know and What It Is No Longer Permissible To Believe in the United States,Rock
48368,Cloudkicker,A Hymn to the Projectile,Rock
48369,Cloudkicker,One Enemy Among Twenty-Five Million Friends,Rock
48437,Illocanblo,TighsFactor,Electronic
48439,Bass Assassin,Panic,Electronic
48440,Bass Assassin,BassAssassin,Electronic
48442,Bass Assassin,8bitDetective,Electronic
48443,Illocanblo,SmurfPulser,Electronic
48444,AlexandreDavidGabriel,au courant,Pop
48446,AlexandreDavidGabriel,pluie d'atome,Pop
48450,AlexandreDavidGabriel,4cordes,Pop
48452,AlexandreDavidGabriel,éventé,Pop
48453,AlexandredavidgabrielMehdi,deux dents dehors,Pop
48454,AlexandreDavidGabriel,la cravatte et le ventre,Pop
48456,AlexandreDavidGabriel,nez,Pop
48457,AlexandreDavidGabriel,poitrine épaules bassin,Pop
48462,Sycamore Drive,"Awaken, Child",Electronic
48463,Sycamore Drive,Happiness,Electronic
48464,Sycamore Drive,The Waves Call Her Name,Electronic
48465,Sycamore Drive,Ocean Breeze,Electronic
48466,Sycamore Drive,Slumber,Electronic
48488,Gogofski,Mito Bekriyo,International
48489,Gogofski,Ay Gyorushitse,International
48491,Gogofski,Chuperlika,International
48492,Gogofski,Snoshti Te Prativ,International
48493,Gogofski,Chunovo,International
48494,Gogofski,Mostarski Duchani,International
48763,Sun Araw,Hive Burner,Rock
48808,Oblivian Substanshall,Local Boogie,Folk
48815,Oblivian Substanshall,FUN,Folk
48861,NaDa BaBa,Skull Flower,Experimental
48862,NaDa BaBa,Thursday Morning In London (Falluja Mix),Experimental
48863,NaDa BaBa,Thunder Wave,Experimental
48864,NaDa BaBa,Visiting Brett Whiteley In Hell,Experimental
48865,NaDa BaBa,Mad To Talk,Experimental
48931,Sweden,School's Out (Columbine Mix),Experimental
48990,Les Baudouins Morts,Rompuy Reggae,Rock
48999,The Great Wilderness,Dark Horse,Rock
49029,Mia Doi Todd,Summer Lover,Folk
49030,Mia Doi Todd,Under The Sun,Folk
49039,Sexton Ming,Ice cold brew acapella,Pop
49061,Justice Yeldham,Track 03,Experimental
49062,Justice Yeldham,Track 04,Experimental
49064,Justice Yeldham,Track 06,Experimental
49066,Justice Yeldham,I Just Can't Stand Wangdangers,Experimental
49067,Justice Yeldham,Buscuit Basket,Experimental
49068,Justice Yeldham,Knobranaut,Experimental
49070,Justice Yeldham,Bologna Soundcheck 031105,Experimental
49071,Justice Yeldham,038 Zwolle 090104,Experimental
49072,Justice Yeldham,266 Chippendale 140706,Experimental
49073,Justice Yeldham,267 Chippendale 220706,Experimental
49394,Volvox,Pure Horror,Experimental
49401,Volvox,Insect Horror,Experimental
49407,Justice Yeldham,300104 hamburg,Experimental
49408,Justice Yeldham,020604 beirut,Experimental
49441,Bush Tetras,You Taste Like The Tropics,Rock
49473,Adam & Alma,"Smile For Me, Sun",Pop
49476,BADLUCK,Infinity,Hip-Hop
49477,Garmisch,U Fine (Remix) (Featuring CM aka Creative),Pop
49478,A-Rec,Obituary Of A Sell Out MC (Featuring D-Fine),Hip-Hop
49479,Suhov,Love Is,Hip-Hop
49812,Ice Age,Rotting Heights,Rock
49817,Ice Age,New Brigade,Rock
49842,My Bubba & Mi,Apple spell,Folk
49843,My Bubba & Mi,Gone,Folk
49844,My Bubba & Mi,Bubba’s Blues,Folk
49845,My Bubba & Mi,Steamengeene,Folk
49846,My Bubba & Mi,Really Really,Folk
49847,My Bubba & Mi,Satisfied mind,Folk
49848,My Bubba & Mi,I will never love a young boy again,Folk
49849,My Bubba & Mi,Hwaii Blus,Folk
49856,My Bubba & Mi,Blinde state,Folk
49857,My Bubba & Mi,After you,Folk
50264,Square Flare,Mandala,Hip-Hop
50272,ZOE.LEELA,Destroy She Says,Pop
50276,David Rovics,The Commons,Folk
50283,Ras Tilo,positive vibes,International
50323,McCloud Zicmuse,Wind Blows on the Bird Spotted Hill,Folk
50444,Milk Music,Thrashing In The Unknown,Rock
50445,Milk Music,I've Got A Wild Feeling,Rock
50446,Milk Music,Violence Now,Rock
50447,Milk Music,Beluga,Rock
50448,Milk Music,Fertile Ground,Rock
50449,Milk Music,Interview,Rock
50539,The Men,Stranger Song,Rock
50543,The Men,Lazarus,Rock
50752,Metalmorphosis,Ballada Bezbożna,Rock
50753,Metalmorphosis,Całujcie Mnie,Rock
50754,Metalmorphosis,Biopsja Duszy,Rock
50836,La Mugre Roja,rock n roll parte I,Experimental
50952,Kevin MacLeod,Cattails,Folk
50955,Kevin MacLeod,Eastminster,Instrumental
50956,Kevin MacLeod,Devastation and Revenge,Instrumental
51004,Kevin MacLeod,Tikopia,International
51005,Kevin MacLeod,Rite of Passage,International
51006,Kevin MacLeod,Quasi Motion,International
51111,Bob Ostertag,Motormouth,Experimental
51112,Bob Ostertag,Arms and Legs,Experimental
51113,Bob Ostertag,Shadow Pocket,Experimental
51114,Bob Ostertag,Wack,Experimental
51115,Bob Ostertag,Hymenoptera,Experimental
51117,Bob Ostertag,Affairs of State,Experimental
51118,Bob Ostertag,Tickled Pink,Experimental
51120,Moppi Ja Aivokurkiaiset,Pyllykenraali (instrumental),Pop
51157,Base Cleft,Ignoble Cleft (First Visit),Experimental
51158,Base Cleft,Carousel of Bent Facts,Experimental
51203,Blax Box,Bulbul Box Energy,Experimental
51260,Les Filles et les Garçons,I Sing Despair,Pop
51261,Casa Del Mirto,The End,Pop
51262,Party Girl,Paradisio,Pop
51263,Germany Germany,Through The Noise,Pop
51265,Skeleton Hands,City Lights,Pop
51267,Teeel,Thinking Of You,Pop
51268,Lisbonne,In The Sun,Pop
51269,Bad Dourif,Rhythm King Mega,Pop
51271,Azure Blue,Catcher In The Rye,Pop
51272,Work Drugs,Summer Blood,Pop
51273,Radioseven,Imperfections,Pop
51274,The Never Years,Lost Time,Pop
51275,Mother Of Pearl,Heaven,Pop
51276,Kelton Prima,You Said (feat. Laetitia Taschatt),Pop
51278,Phemale,under a rock,Pop
51291,Phemale,among us,Pop
51292,Phemale,seven cities of mold,Pop
51301,John Badger & The Moustache Riders of Doom,Skeletons Fighting Over A Pickled Herring,Experimental
51305,John Badger & The Moustache Riders of Doom,A Nation of Culls & Weeds,Experimental
51333,Boca Chica,Afternoon Tea,Folk
51479,Eric Boros,The Wreck Of The Edmund Fitzgerald,Experimental
51655,Matt Bauer,Morning Stars,Folk
51659,Matt Bauer,Blacklight Horses,Folk
51661,Matt Bauer,Don't Let Me Out,Folk
51776,kesson shoujo,March,Instrumental
51784,Lesvicon Soul feat. Noty Klein,Call me at Heaven,Electronic
51785,Rolemusic,Yellow Dust,Electronic
